Month, Day, Time, Unit, Offset, Freq, Delay
May,13,16:12:00,phc2sys[216915]:,10,-44915,1000
May,13,16:12:01,phc2sys[216915]:,-30,-44952,1000
May,13,16:12:02,phc2sys[216915]:,-7,-44938,982
May,13,16:12:03,phc2sys[216915]:,9,-44924,982
May,13,16:12:04,phc2sys[216915]:,17,-44913,981
May,13,16:12:05,phc2sys[216915]:,-32,-44957,1037
May,13,16:12:06,phc2sys[216915]:,29,-44906,981
May,13,16:12:07,phc2sys[216915]:,-1,-44927,981
May,13,16:12:08,phc2sys[216915]:,72,-44854,981
May,13,16:12:09,phc2sys[216915]:,14,-44891,981
May,13,16:12:10,phc2sys[216915]:,10,-44891,1000
May,13,16:12:11,phc2sys[216915]:,-5,-44903,981
May,13,16:12:12,phc2sys[216915]:,-58,-44957,1000
May,13,16:12:13,phc2sys[216915]:,-30,-44946,981
May,13,16:12:14,phc2sys[216915]:,-33,-44958,981
May,13,16:12:15,phc2sys[216915]:,-3,-44938,981
May,13,16:12:16,phc2sys[216915]:,35,-44901,982
May,13,16:12:17,phc2sys[216915]:,22,-44904,1000
May,13,16:12:18,phc2sys[216915]:,3,-44916,981
May,13,16:12:19,phc2sys[216915]:,-10,-44928,981
May,13,16:12:20,phc2sys[216915]:,10,-44911,1000
May,13,16:12:21,phc2sys[216915]:,15,-44903,1037
May,13,16:12:22,phc2sys[216915]:,-26,-44940,981
May,13,16:12:23,phc2sys[216915]:,-20,-44942,981
May,13,16:12:24,phc2sys[216915]:,-40,-44968,981
May,13,16:12:25,phc2sys[216915]:,-82,-45022,982
May,13,16:12:26,phc2sys[216915]:,-26,-44990,1000
May,13,16:12:27,phc2sys[216915]:,22,-44950,1037
May,13,16:12:28,phc2sys[216915]:,24,-44941,1000
May,13,16:12:29,phc2sys[216915]:,-12,-44970,981
May,13,16:12:30,phc2sys[216915]:,54,-44908,981
May,13,16:12:31,phc2sys[216915]:,-3,-44949,981
May,13,16:12:32,phc2sys[216915]:,27,-44919,1000
May,13,16:12:33,phc2sys[216915]:,14,-44924,1056
May,13,16:12:34,phc2sys[216915]:,-23,-44957,981
May,13,16:12:35,phc2sys[216915]:,-20,-44961,1000
May,13,16:12:36,phc2sys[216915]:,9,-44938,1000
May,13,16:12:37,phc2sys[216915]:,-38,-44982,1000
